sku,attribute_set_code,product_type,additional_attributes
P00000813,Migration_Default,simple,offline_product=No
841212107312,Migration_Default,simple,offline_product=No
841212107329,Migration_Default,simple,offline_product=No
841212107336,Migration_Default,simple,offline_product=No
841212107343,Migration_Default,simple,offline_product=No
ev-tech-ultra-compression-short,Migration_Default,configurable,offline_product=No
848049041253,Migration_Default,simple,offline_product=No
848049041260,Migration_Default,simple,offline_product=No
848049041277,Migration_Default,simple,offline_product=No
848049041284,Migration_Default,simple,offline_product=No
ev-tech-boost-legging,Migration_Default,configurable,offline_product=No
841212107671,Migration_Default,simple,offline_product=No
841212107688,Migration_Default,simple,offline_product=No
841212107695,Migration_Default,simple,offline_product=No
powerlock-hook-and-loop-training-gloves-pink,Migration_Default,configurable,offline_product=No
powerlock-laced-training-gloves-pink,Migration_Default,configurable,offline_product=No
powerlock-fight-gloves-pink,Migration_Default,configurable,offline_product=No
womens-everstrike-training-gloves,Migration_Default,configurable,offline_product=No
9283587499,Migration_Default,simple,offline_product=No
9283587505,Migration_Default,simple,offline_product=No
9283587512,Migration_Default,simple,offline_product=No
9283587529,Migration_Default,simple,offline_product=No
P00000746,Migration_Default,simple,offline_product=No
P00000697,Migration_Default,simple,offline_product=No
P00000698,Migration_Default,simple,offline_product=No
P00000699,Migration_Default,simple,offline_product=No
prime-mantis-punch-mitt-s,Migration_Default,configurable,offline_product=No
P00000719,Migration_Default,simple,offline_product=No
P00000720,Migration_Default,simple,offline_product=No
P00000721,Migration_Default,simple,offline_product=No
pro-style-training-gloves-blue-sale,Migration_Default,configurable,offline_product=No
ev-tech-cosmic-sky-legging,Migration_Default,configurable,offline_product=No
841212112415,Migration_Default,simple,offline_product=No
841212112422,Migration_Default,simple,offline_product=No
841212112439,Migration_Default,simple,offline_product=No
ev-tech-cosmic-sky-midi-bra,Migration_Default,configurable,offline_product=No
841212111890,Migration_Default,simple,offline_product=No
841212111906,Migration_Default,simple,offline_product=No
841212111913,Migration_Default,simple,offline_product=No
ev-tech-tribal-legging,Migration_Default,configurable,offline_product=No
841212112385,Migration_Default,simple,offline_product=No
841212112392,Migration_Default,simple,offline_product=No
841212112408,Migration_Default,simple,offline_product=No
ev-tech-graffiti-legging,Migration_Default,configurable,offline_product=No
841212112446,Migration_Default,simple,offline_product=No
841212112453,Migration_Default,simple,offline_product=No
841212112460,Migration_Default,simple,offline_product=No
ev-tech-serpent-legging,Migration_Default,configurable,offline_product=No
841212112323,Migration_Default,simple,offline_product=No
841212112330,Migration_Default,simple,offline_product=No
841212112347,Migration_Default,simple,offline_product=No
ev-tech-serpent-midi-bra,Migration_Default,configurable,offline_product=No
841212111838,Migration_Default,simple,offline_product=No
841212111845,Migration_Default,simple,offline_product=No
841212111852,Migration_Default,simple,offline_product=No
ev-tech-serpent-racerback-tank,Migration_Default,configurable,offline_product=No
841212111920,Migration_Default,simple,offline_product=No
841212111937,Migration_Default,simple,offline_product=No
841212111944,Migration_Default,simple,offline_product=No
ev-tech-luxe-mesh-legging,Migration_Default,configurable,offline_product=No
841212115010,Migration_Default,simple,offline_product=No
841212115027,Migration_Default,simple,offline_product=No
841212115034,Migration_Default,simple,offline_product=No
ev-tech-lynx-legging,Migration_Default,configurable,offline_product=No
841212104137,Migration_Default,simple,offline_product=No
841212104144,Migration_Default,simple,offline_product=No
841212104151,Migration_Default,simple,offline_product=No
ev-tech-lynx-racerback-bra,Migration_Default,configurable,offline_product=No
841212103383,Migration_Default,simple,offline_product=No
841212103390,Migration_Default,simple,offline_product=No
841212103406,Migration_Default,simple,offline_product=No
ev-tech-nude-midi-bra,Migration_Default,configurable,offline_product=No
841212111869,Migration_Default,simple,offline_product=No
841212111876,Migration_Default,simple,offline_product=No
841212111883,Migration_Default,simple,offline_product=No
ev-tech-midnight-ink-short,Migration_Default,configurable,offline_product=No
841212114815,Migration_Default,simple,offline_product=No
841212114822,Migration_Default,simple,offline_product=No
841212114839,Migration_Default,simple,offline_product=No
841212114846,Migration_Default,simple,offline_product=No
essential-racerback-tank,Migration_Default,configurable,offline_product=No
841212111487,Migration_Default,simple,offline_product=No
841212111494,Migration_Default,simple,offline_product=No
841212111500,Migration_Default,simple,offline_product=No
841212111395,Migration_Default,simple,offline_product=No
841212111401,Migration_Default,simple,offline_product=No
841212111418,Migration_Default,simple,offline_product=No
841212111364,Migration_Default,simple,offline_product=No
841212111371,Migration_Default,simple,offline_product=No
841212111388,Migration_Default,simple,offline_product=No
841212111456,Migration_Default,simple,offline_product=No
841212111463,Migration_Default,simple,offline_product=No
841212111470,Migration_Default,simple,offline_product=No
ev-tech-aeroflow-tank,Migration_Default,configurable,offline_product=No
ev-tech-2-in-1-tank,Migration_Default,configurable,offline_product=No
841212107978,Migration_Default,simple,offline_product=No
841212107985,Migration_Default,simple,offline_product=No
841212107992,Migration_Default,simple,offline_product=No
841212107947,Migration_Default,simple,offline_product=No
841212107954,Migration_Default,simple,offline_product=No
841212107961,Migration_Default,simple,offline_product=No
ev-tech-half-zip-performance-pullover,Migration_Default,configurable,offline_product=No
841212114754,Migration_Default,simple,offline_product=No
841212114761,Migration_Default,simple,offline_product=No
841212114778,Migration_Default,simple,offline_product=No
ev-tech-on-the-run-capri,Migration_Default,configurable,offline_product=No
841212104908,Migration_Default,simple,offline_product=No
841212104915,Migration_Default,simple,offline_product=No
841212104922,Migration_Default,simple,offline_product=No
ev-tech-power-legging,Migration_Default,configurable,offline_product=No
841212114440,Migration_Default,simple,offline_product=No
841212104106,Migration_Default,simple,offline_product=No
841212104113,Migration_Default,simple,offline_product=No
841212104120,Migration_Default,simple,offline_product=No
ev-tech-on-the-run-crop,Migration_Default,configurable,offline_product=No
841212104878,Migration_Default,simple,offline_product=No
841212104885,Migration_Default,simple,offline_product=No
841212104892,Migration_Default,simple,offline_product=No
841212114570,Migration_Default,simple,offline_product=No
841212114587,Migration_Default,simple,offline_product=No
841212114594,Migration_Default,simple,offline_product=No
841212114600,Migration_Default,simple,offline_product=No
841212114617,Migration_Default,simple,offline_product=No
841212114624,Migration_Default,simple,offline_product=No
ev-tech-pullover-with-hood,Migration_Default,configurable,offline_product=No
848049049976,Migration_Default,simple,offline_product=No
848049049983,Migration_Default,simple,offline_product=No
848049049990,Migration_Default,simple,offline_product=No
womens-ev-tech-compress-x-long-sleeve-top,Migration_Default,configurable,offline_product=No
848049036990,Migration_Default,simple,offline_product=No
848049037003,Migration_Default,simple,offline_product=No
848049037010,Migration_Default,simple,offline_product=No
womens-ev-tech-compress-x-legging,Migration_Default,configurable,offline_product=No
848049037027,Migration_Default,simple,offline_product=No
848049037034,Migration_Default,simple,offline_product=No
848049037041,Migration_Default,simple,offline_product=No
ev-tech-classic-padded-sports-bra,Migration_Default,configurable,offline_product=No
9283589653,Migration_Default,simple,offline_product=No
9283589660,Migration_Default,simple,offline_product=No
9283589677,Migration_Default,simple,offline_product=No
9283589684,Migration_Default,simple,offline_product=No
9283589691,Migration_Default,simple,offline_product=No
9283589707,Migration_Default,simple,offline_product=No
9283589714,Migration_Default,simple,offline_product=No
9283589721,Migration_Default,simple,offline_product=No
everlast-mens-classic-t-shirt,Migration_Default,configurable,offline_product=No
everlast-mens-authentic-t-shirt,Migration_Default,configurable,offline_product=No
everlast-womens-classic-t-shirt,Migration_Default,configurable,offline_product=No
9283592325,Migration_Default,simple,offline_product=No
9283592332,Migration_Default,simple,offline_product=No
9283592349,Migration_Default,simple,offline_product=No
9283592356,Migration_Default,simple,offline_product=No
9283592363,Migration_Default,simple,offline_product=No
9283592370,Migration_Default,simple,offline_product=No
9283592387,Migration_Default,simple,offline_product=No
9283592394,Migration_Default,simple,offline_product=No
9283592400,Migration_Default,simple,offline_product=No
9283592417,Migration_Default,simple,offline_product=No
9283592424,Migration_Default,simple,offline_product=No
9283592431,Migration_Default,simple,offline_product=No
9283592448,Migration_Default,simple,offline_product=No
9283592455,Migration_Default,simple,offline_product=No
YOGABUNDLE,Migration_Default,bundle,offline_product=No
RECOVERYBUNDLE,Migration_Default,bundle,offline_product=No
FITNESSBUNDLE,Migration_Default,bundle,offline_product=No
HYDROSTRIKEBUNDLE,Migration_Default,bundle,offline_product=No
P00000780,Migration_Default,simple,offline_product=No
P00000734,Migration_Default,simple,offline_product=No
hand-wraps-120-inch,Migration_Default,configurable,offline_product=No
P00000822,Migration_Default,simple,offline_product=No
P00000823,Migration_Default,simple,offline_product=No
hand-wraps-120-solid,Migration_Default,configurable,offline_product=No
everstrike-training-gloves,Migration_Default,configurable,offline_product=No
9283587550,Migration_Default,simple,offline_product=No
9283587567,Migration_Default,simple,offline_product=No
9283587536,Migration_Default,simple,offline_product=No
9283587543,Migration_Default,simple,offline_product=No
2262KIT,Migration_Default,simple,offline_product=No
P00000988,Migration_Default,simple,offline_product=No
P00001193,Migration_Default,simple,offline_product=No
P00001044,Migration_Default,simple,offline_product=No
FITSSAZ,Migration_Default,simple,offline_product=Yes
FITSSCA,Migration_Default,simple,offline_product=Yes
FITSSIL,Migration_Default,simple,offline_product=Yes
FITSSNJ,Migration_Default,simple,offline_product=Yes
FITSSMN,Migration_Default,simple,offline_product=Yes
FITSSWA,Migration_Default,simple,offline_product=Yes
FITSSFL,Migration_Default,simple,offline_product=Yes
FITSSNC,Migration_Default,simple,offline_product=Yes
FITSSCO,Migration_Default,simple,offline_product=Yes
FITSSNY,Migration_Default,simple,offline_product=Yes
FITSSCA2,Migration_Default,simple,offline_product=Yes
FITSSWA2,Migration_Default,simple,offline_product=Yes
FITSSNY2,Migration_Default,simple,offline_product=Yes
FITSSGA,Migration_Default,simple,offline_product=Yes
FITSSIL2,Migration_Default,simple,offline_product=Yes
FITSSMN2,Migration_Default,simple,offline_product=Yes
FITSSCA3,Migration_Default,simple,offline_product=Yes
FITSSNJ2,Migration_Default,simple,offline_product=Yes
FITSSFL2,Migration_Default,simple,offline_product=Yes
FITSSPA,Migration_Default,simple,offline_product=Yes
FITSSAZ2,Migration_Default,simple,offline_product=Yes
FITSSCO2,Migration_Default,simple,offline_product=Yes
FITSSCA4,Migration_Default,simple,offline_product=Yes
FITSSGA2,Migration_Default,simple,offline_product=Yes
FITSSNC2,Migration_Default,simple,offline_product=Yes
FITSSNJ3,Migration_Default,simple,offline_product=Yes
FITSSFL3,Migration_Default,simple,offline_product=Yes
FITSSNY3,Migration_Default,simple,offline_product=Yes
FITSSCA5,Migration_Default,simple,offline_product=Yes
FITSSAZ3,Migration_Default,simple,offline_product=Yes
FITSSPA2,Migration_Default,simple,offline_product=Yes
FITSSMN3,Migration_Default,simple,offline_product=Yes
FITSSCA6,Migration_Default,simple,offline_product=Yes
FITSSNJ4,Migration_Default,simple,offline_product=Yes
FITSSNC3,Migration_Default,simple,offline_product=Yes
FITSSWA3,Migration_Default,simple,offline_product=Yes
FITSSPA3,Migration_Default,simple,offline_product=Yes
FITSSPA4,Migration_Default,simple,offline_product=Yes
FITSSNY4,Migration_Default,simple,offline_product=Yes
FITSSIL3,Migration_Default,simple,offline_product=Yes
FITSSGA3,Migration_Default,simple,offline_product=Yes
evercool-amateur-competition-jersey,Migration_Default,configurable,offline_product=No
9283589196,Migration_Default,simple,offline_product=No
9283589202,Migration_Default,simple,offline_product=No
9283589219,Migration_Default,simple,offline_product=No
9283589226,Migration_Default,simple,offline_product=No
9283589233,Migration_Default,simple,offline_product=No
9283589240,Migration_Default,simple,offline_product=No
9283589257,Migration_Default,simple,offline_product=No
9283589264,Migration_Default,simple,offline_product=No
9283589271,Migration_Default,simple,offline_product=No
9283589288,Migration_Default,simple,offline_product=No
evercool-amateur-competition-trunks,Migration_Default,configurable,offline_product=No
9283589349,Migration_Default,simple,offline_product=No
9283589356,Migration_Default,simple,offline_product=No
9283589363,Migration_Default,simple,offline_product=No
9283589370,Migration_Default,simple,offline_product=No
9283589387,Migration_Default,simple,offline_product=No
9283589394,Migration_Default,simple,offline_product=No
9283589400,Migration_Default,simple,offline_product=No
9283589417,Migration_Default,simple,offline_product=No
9283589424,Migration_Default,simple,offline_product=No
9283589431,Migration_Default,simple,offline_product=No
FITSSNY5,Migration_Default,simple,offline_product=Yes
FITSSAZ4,Migration_Default,simple,offline_product=Yes
FITSSNJ5,Migration_Default,simple,offline_product=Yes
FITSSWA4,Migration_Default,simple,offline_product=Yes
mma-fight-shorts,Migration_Default,configurable,offline_product=No
FITSSWA5,Migration_Default,simple,offline_product=Yes
FITSSWA6,Migration_Default,simple,offline_product=Yes
9283589530,Migration_Default,simple,offline_product=No
9283589547,Migration_Default,simple,offline_product=No
9283589554,Migration_Default,simple,offline_product=No
9283589561,Migration_Default,simple,offline_product=No
ev-tech-everdri-tank,Migration_Default,configurable,offline_product=No
9283590765,Migration_Default,simple,offline_product=No
9283590772,Migration_Default,simple,offline_product=No
9283590789,Migration_Default,simple,offline_product=No
9283590796,Migration_Default,simple,offline_product=No
9283590802,Migration_Default,simple,offline_product=No
9283590864,Migration_Default,simple,offline_product=No
9283590871,Migration_Default,simple,offline_product=No
9283590888,Migration_Default,simple,offline_product=No
9283590895,Migration_Default,simple,offline_product=No
9283590918,Migration_Default,simple,offline_product=No
9283590925,Migration_Default,simple,offline_product=No
9283590949,Migration_Default,simple,offline_product=No
9283590956,Migration_Default,simple,offline_product=No
9283590901,Migration_Default,simple,offline_product=No
9283590932,Migration_Default,simple,offline_product=No
ev-tech-everdri-long-sleeve-top,Migration_Default,configurable,offline_product=No
9283590314,Migration_Default,simple,offline_product=No
9283590321,Migration_Default,simple,offline_product=No
9283590338,Migration_Default,simple,offline_product=No
9283590345,Migration_Default,simple,offline_product=No
9283590352,Migration_Default,simple,offline_product=No
9283590413,Migration_Default,simple,offline_product=No
9283590420,Migration_Default,simple,offline_product=No
9283590437,Migration_Default,simple,offline_product=No
9283590444,Migration_Default,simple,offline_product=No
9283590451,Migration_Default,simple,offline_product=No
9283590260,Migration_Default,simple,offline_product=No
9283590277,Migration_Default,simple,offline_product=No
9283590284,Migration_Default,simple,offline_product=No
9283590291,Migration_Default,simple,offline_product=No
9283590307,Migration_Default,simple,offline_product=No
ev-tech-everdri-legging,Migration_Default,configurable,offline_product=No
9283590512,Migration_Default,simple,offline_product=No
9283590529,Migration_Default,simple,offline_product=No
9283590536,Migration_Default,simple,offline_product=No
9283590543,Migration_Default,simple,offline_product=No
9283590550,Migration_Default,simple,offline_product=No
9283590611,Migration_Default,simple,offline_product=No
9283590628,Migration_Default,simple,offline_product=No
9283590635,Migration_Default,simple,offline_product=No
9283590642,Migration_Default,simple,offline_product=No
9283590659,Migration_Default,simple,offline_product=No
9283590666,Migration_Default,simple,offline_product=No
9283590673,Migration_Default,simple,offline_product=No
9283590680,Migration_Default,simple,offline_product=No
9283590697,Migration_Default,simple,offline_product=No
9283590703,Migration_Default,simple,offline_product=No
ev-tech-everdri-t-shirt,Migration_Default,configurable,offline_product=No
9283590062,Migration_Default,simple,offline_product=No
9283590079,Migration_Default,simple,offline_product=No
9283590086,Migration_Default,simple,offline_product=No
9283590093,Migration_Default,simple,offline_product=No
9283590109,Migration_Default,simple,offline_product=No
9283590161,Migration_Default,simple,offline_product=No
9283590178,Migration_Default,simple,offline_product=No
9283590185,Migration_Default,simple,offline_product=No
9283590192,Migration_Default,simple,offline_product=No
9283590208,Migration_Default,simple,offline_product=No
9283590017,Migration_Default,simple,offline_product=No
9283590024,Migration_Default,simple,offline_product=No
9283590031,Migration_Default,simple,offline_product=No
9283590048,Migration_Default,simple,offline_product=No
9283590055,Migration_Default,simple,offline_product=No
ev-tech-everdri-shorts,Migration_Default,configurable,offline_product=No
9283589813,Migration_Default,simple,offline_product=No
9283589820,Migration_Default,simple,offline_product=No
9283589837,Migration_Default,simple,offline_product=No
9283589844,Migration_Default,simple,offline_product=No
9283589851,Migration_Default,simple,offline_product=No
9283589912,Migration_Default,simple,offline_product=No
9283589929,Migration_Default,simple,offline_product=No
9283589936,Migration_Default,simple,offline_product=No
9283589943,Migration_Default,simple,offline_product=No
9283589950,Migration_Default,simple,offline_product=No
9283589967,Migration_Default,simple,offline_product=No
9283589974,Migration_Default,simple,offline_product=No
9283589981,Migration_Default,simple,offline_product=No
9283589998,Migration_Default,simple,offline_product=No
9283590000,Migration_Default,simple,offline_product=No
FITSSCA7,Migration_Default,simple,offline_product=Yes
hook-jab-printed-hand-wraps-180,Migration_Default,configurable,offline_product=No
9283594411,Migration_Default,simple,offline_product=No
9283594404,Migration_Default,simple,offline_product=No
pivt-low-top-boxing-shoes,Migration_Default,configurable,offline_product=No
9283592738,Migration_Default,simple,offline_product=No
9283592745,Migration_Default,simple,offline_product=No
9283592752,Migration_Default,simple,offline_product=No
9283592769,Migration_Default,simple,offline_product=No
9283592776,Migration_Default,simple,offline_product=No
9283592783,Migration_Default,simple,offline_product=No
9283592790,Migration_Default,simple,offline_product=No
9283592806,Migration_Default,simple,offline_product=No
9283592813,Migration_Default,simple,offline_product=No
9283592820,Migration_Default,simple,offline_product=No
9283592837,Migration_Default,simple,offline_product=No
9283592844,Migration_Default,simple,offline_product=No
9283592851,Migration_Default,simple,offline_product=No
9283592868,Migration_Default,simple,offline_product=No
9283592875,Migration_Default,simple,offline_product=No
9283592882,Migration_Default,simple,offline_product=No
hook-jab-printed-powerlock-hook-and-loop-training-gloves,Migration_Default,configurable,offline_product=No
P00001232,Migration_Default,simple,offline_product=No
P00001210,Migration_Default,simple,offline_product=No
P00001209,Migration_Default,simple,offline_product=No
P00001231,Migration_Default,simple,offline_product=No
elite-high-top-boxing-shoes,Migration_Default,configurable,offline_product=No
9283592493,Migration_Default,simple,offline_product=No
9283592509,Migration_Default,simple,offline_product=No
9283592516,Migration_Default,simple,offline_product=No
9283592523,Migration_Default,simple,offline_product=No
9283592530,Migration_Default,simple,offline_product=No
9283592547,Migration_Default,simple,offline_product=No
9283592554,Migration_Default,simple,offline_product=No
9283592561,Migration_Default,simple,offline_product=No
9283592578,Migration_Default,simple,offline_product=No
9283592585,Migration_Default,simple,offline_product=No
9283592592,Migration_Default,simple,offline_product=No
9283592608,Migration_Default,simple,offline_product=No
9283592615,Migration_Default,simple,offline_product=No
9283592622,Migration_Default,simple,offline_product=No
9283592639,Migration_Default,simple,offline_product=No
9283592646,Migration_Default,simple,offline_product=No
9283592653,Migration_Default,simple,offline_product=No
9283592660,Migration_Default,simple,offline_product=No
9283592677,Migration_Default,simple,offline_product=No
9283592684,Migration_Default,simple,offline_product=No
9283592691,Migration_Default,simple,offline_product=No
9283592707,Migration_Default,simple,offline_product=No
9283592714,Migration_Default,simple,offline_product=No
9283592721,Migration_Default,simple,offline_product=No
FITSSRBCA,Migration_Default,simple,offline_product=Yes
FITSSPA5,Migration_Default,simple,offline_product=Yes
FITSSCA8,Migration_Default,simple,offline_product=Yes
FITSSCO3,Migration_Default,simple,offline_product=Yes
FITSSWA7,Migration_Default,simple,offline_product=Yes
elite-pro-style-training-gloves,Migration_Default,configurable,offline_product=No
P00001243,Migration_Default,simple,offline_product=No
P00001198,Migration_Default,simple,offline_product=No
P00001200,Migration_Default,simple,offline_product=No
P00001239,Migration_Default,simple,offline_product=No
P00001240,Migration_Default,simple,offline_product=No
P00001201,Migration_Default,simple,offline_product=No
P00001202,Migration_Default,simple,offline_product=No
P00001241,Migration_Default,simple,offline_product=No
P00001242,Migration_Default,simple,offline_product=No
P00001205,Migration_Default,simple,offline_product=No
P00001206,Migration_Default,simple,offline_product=No
P00001203,Migration_Default,simple,offline_product=No
P00001204,Migration_Default,simple,offline_product=No
P00001197,Migration_Default,simple,offline_product=No
womens-elite-pro-style-training-gloves,Migration_Default,configurable,offline_product=No
P00001195,Migration_Default,simple,offline_product=No
P00001244,Migration_Default,simple,offline_product=No
P00001196,Migration_Default,simple,offline_product=No
MENBC,Migration_Default,bundle,offline_product=No
WOMENBC,Migration_Default,bundle,offline_product=No
P00001305,Migration_Default,simple,offline_product=No
P00001304,Migration_Default,simple,offline_product=No
printed-hand-wraps-108,Migration_Default,configurable,offline_product=No
P00001216,Migration_Default,simple,offline_product=No
P00001252,Migration_Default,simple,offline_product=Yes
P00001253,Migration_Default,simple,offline_product=No
printed-evergel-hand-wraps,Migration_Default,configurable,offline_product=No
P00001248,Migration_Default,simple,offline_product=No
P00001249,Migration_Default,simple,offline_product=No
P00001250,Migration_Default,simple,offline_product=No
P00001251,Migration_Default,simple,offline_product=No
P00000731,Migration_Default,simple,offline_product=No
P00000732,Migration_Default,simple,offline_product=No
P00001214,Migration_Default,simple,offline_product=No
P00001215,Migration_Default,simple,offline_product=No
P00001246,Migration_Default,simple,offline_product=No
P00001247,Migration_Default,simple,offline_product=No
P00001245,Migration_Default,simple,offline_product=No
fit-jump-rope,Migration_Default,configurable,offline_product=No
P00001254,Migration_Default,simple,offline_product=No
P00001255,Migration_Default,simple,offline_product=No
P00001213,Migration_Default,simple,offline_product=No
P00000856,Migration_Default,simple,offline_product=No
P00000857,Migration_Default,simple,offline_product=No
P00000985,Migration_Default,simple,offline_product=No
P00000986,Migration_Default,simple,offline_product=No
P00000987,Migration_Default,simple,offline_product=No
P00001453,Migration_Default,simple,offline_product=No
BLACKFRIDAYBUNDLE,Migration_Default,bundle,offline_product=No
BFCMBUNDLE2,Migration_Default,bundle,offline_product=No
FULLBODYBUNDLE,Migration_Default,bundle,offline_product=No
WRBUNDLE,Migration_Default,bundle,offline_product=No
WRBUNDLE2,Migration_Default,bundle,offline_product=No
ENDURANCEBUNDLE,Migration_Default,bundle,offline_product=No
PROTECTIVEBUNDLE,Migration_Default,bundle,offline_product=No
WCFBUNDLE,Migration_Default,bundle,offline_product=No
PRIMEBUNDLE,Migration_Default,bundle,offline_product=No
PRIMEMMABUNDLE,Migration_Default,bundle,offline_product=No
EVERGELBUNDLE,Migration_Default,bundle,offline_product=No
UTBUNDLE,Migration_Default,bundle,offline_product=No
UCBUNDLE,Migration_Default,bundle,offline_product=No
BSBUNDLE,Migration_Default,bundle,offline_product=No
PSBUNDLE,Migration_Default,bundle,offline_product=No
WTBUNDLE,Migration_Default,bundle,offline_product=No
WBBUNDLE,Migration_Default,bundle,offline_product=No
greatness-is-within-t-shirt,Migration_Default,configurable,offline_product=No
9283597818,Migration_Default,simple,offline_product=No
9283597825,Migration_Default,simple,offline_product=No
9283597832,Migration_Default,simple,offline_product=No
9283597849,Migration_Default,simple,offline_product=No
FITSSNC4,Migration_Default,simple,offline_product=Yes
P00001266,Migration_Default,simple,offline_product=No
P00001223,Migration_Default,simple,offline_product=No
id-hit-that-t-shirt,Migration_Default,configurable,offline_product=No
9283597856,Migration_Default,simple,offline_product=No
9283597863,Migration_Default,simple,offline_product=No
9283597870,Migration_Default,simple,offline_product=No
9283597887,Migration_Default,simple,offline_product=No
9283598099,Migration_Default,simple,offline_product=No
9283598105,Migration_Default,simple,offline_product=No
9283598112,Migration_Default,simple,offline_product=No
9283598129,Migration_Default,simple,offline_product=No
protect-yourself-t-shirt,Migration_Default,configurable,offline_product=No
9283597894,Migration_Default,simple,offline_product=No
9283597900,Migration_Default,simple,offline_product=No
9283597917,Migration_Default,simple,offline_product=No
9283597924,Migration_Default,simple,offline_product=No
9283597931,Migration_Default,simple,offline_product=No
9283597948,Migration_Default,simple,offline_product=No
9283597955,Migration_Default,simple,offline_product=No
9283597962,Migration_Default,simple,offline_product=No
9283597979,Migration_Default,simple,offline_product=No
9283597986,Migration_Default,simple,offline_product=No
9283597993,Migration_Default,simple,offline_product=No
9283598006,Migration_Default,simple,offline_product=No
cant-stop-t-shirt,Migration_Default,configurable,offline_product=No
9283598013,Migration_Default,simple,offline_product=No
9283598020,Migration_Default,simple,offline_product=No
9283598037,Migration_Default,simple,offline_product=No
9283598044,Migration_Default,simple,offline_product=No
split-logo-t-shirt,Migration_Default,configurable,offline_product=No
9283598051,Migration_Default,simple,offline_product=No
9283598068,Migration_Default,simple,offline_product=No
9283598075,Migration_Default,simple,offline_product=No
9283598082,Migration_Default,simple,offline_product=No
FITSSNC518,Migration_Default,simple,offline_product=Yes
FITSSNC818,Migration_Default,simple,offline_product=Yes
FITSSGA318,Migration_Default,simple,offline_product=Yes
FITSSGA718,Migration_Default,simple,offline_product=Yes
FITSSGA1018,Migration_Default,simple,offline_product=Yes
FITSSCO418,Migration_Default,simple,offline_product=Yes
FITSSCO818,Migration_Default,simple,offline_product=Yes
FITSSCO1018,Migration_Default,simple,offline_product=Yes
FITSSNJ218,Migration_Default,simple,offline_product=Yes
FITSSNJ818,Migration_Default,simple,offline_product=Yes
FITSSNJ1118,Migration_Default,simple,offline_product=Yes
FITSSNY218,Migration_Default,simple,offline_product=Yes
FITSSNY518,Migration_Default,simple,offline_product=Yes
FITSSNY618,Migration_Default,simple,offline_product=Yes
FITSSNY918,Migration_Default,simple,offline_product=Yes
FITSSWA518,Migration_Default,simple,offline_product=Yes
FITSSWA918,Migration_Default,simple,offline_product=Yes
FITSSWA1118,Migration_Default,simple,offline_product=Yes
FITSSPA318,Migration_Default,simple,offline_product=Yes
FITSSPA618,Migration_Default,simple,offline_product=Yes
FITSSPA918,Migration_Default,simple,offline_product=Yes
FITSSRBCA218,Migration_Default,simple,offline_product=Yes
FITSSRBCA618,Migration_Default,simple,offline_product=Yes
FITSSRBCA1018,Migration_Default,simple,offline_product=Yes
FITSSCA218,Migration_Default,simple,offline_product=Yes
FITSSAZ318,Migration_Default,simple,offline_product=Yes
FITSSAZ618,Migration_Default,simple,offline_product=Yes
FITSSFL318,Migration_Default,simple,offline_product=Yes
FITSSFL618,Migration_Default,simple,offline_product=Yes
FITSSFL918,Migration_Default,simple,offline_product=Yes
FITSSAZ1118,Migration_Default,simple,offline_product=Yes
womens-evergel-hand-wraps-sale,Migration_Default,configurable,offline_product=No
fit-foam-core-support-belt-large,Migration_Default,configurable,offline_product=No
P00001256,Migration_Default,simple,offline_product=No
P00001257,Migration_Default,simple,offline_product=No
speed-bag-platform,Migration_Default,configurable,offline_product=Yes
P00001608,Migration_Default,simple,offline_product=Yes
P00001609,Migration_Default,simple,offline_product=Yes
P00001610,Migration_Default,simple,offline_product=Yes
P00001611,Migration_Default,simple,offline_product=Yes
P00001565,Migration_Default,simple,offline_product=No
P00001578,Migration_Default,simple,offline_product=No
P00001577,Migration_Default,simple,offline_product=No
womens-trainer-tank,Migration_Default,configurable,offline_product=No
9283598556,Migration_Default,simple,offline_product=No
9283598563,Migration_Default,simple,offline_product=No
9283598570,Migration_Default,simple,offline_product=No
9283598587,Migration_Default,simple,offline_product=No
9283598594,Migration_Default,simple,offline_product=No
9283598600,Migration_Default,simple,offline_product=No
9283598617,Migration_Default,simple,offline_product=No
9283598624,Migration_Default,simple,offline_product=No
womens-core-trainer-tank,Migration_Default,configurable,offline_product=No
9283595692,Migration_Default,simple,offline_product=No
9283595708,Migration_Default,simple,offline_product=No
9283595715,Migration_Default,simple,offline_product=No
9283595722,Migration_Default,simple,offline_product=No
womens-core-crop-tank,Migration_Default,configurable,offline_product=No
9283596620,Migration_Default,simple,offline_product=No
9283596637,Migration_Default,simple,offline_product=No
9283596644,Migration_Default,simple,offline_product=No
9283596651,Migration_Default,simple,offline_product=No
womens-crop-tank,Migration_Default,configurable,offline_product=No
9283598679,Migration_Default,simple,offline_product=No
9283598686,Migration_Default,simple,offline_product=No
9283598693,Migration_Default,simple,offline_product=No
9283598709,Migration_Default,simple,offline_product=No
womens-logo-crop-tank,Migration_Default,configurable,offline_product=No
9283598754,Migration_Default,simple,offline_product=No
9283598761,Migration_Default,simple,offline_product=No
9283598778,Migration_Default,simple,offline_product=No
9283598785,Migration_Default,simple,offline_product=No
9283598792,Migration_Default,simple,offline_product=No
9283598808,Migration_Default,simple,offline_product=No
9283598815,Migration_Default,simple,offline_product=No
9283598822,Migration_Default,simple,offline_product=No
womens-compression-performance-tank,Migration_Default,configurable,offline_product=No
