sku,attribute_set_code,product_type,additional_attributes
841212111197,Migration_Default,simple,"color=Black jogger pants,is_recurring=No,size=S,gender=male,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Pants,offline_product=No,custom_layout_update_file=No update"
841212111203,Migration_Default,simple,"color=Black jogger pants,is_recurring=No,size=M,gender=male,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Pants,offline_product=No,custom_layout_update_file=No update"
841212111210,Migration_Default,simple,"color=Black jogger pants,is_recurring=No,size=L,gender=male,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Pants,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212111227,Migration_Default,simple,"color=Black jogger pants,is_recurring=No,size=XL,gender=male,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Pants,offline_product=No,custom_layout_update_file=No update"
841212111234,Migration_Default,simple,"color=Grey jogger pants,is_recurring=No,size=S,gender=male,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Pants,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212111241,Migration_Default,simple,"color=Grey jogger pants,is_recurring=No,size=M,gender=male,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Pants,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212111258,Migration_Default,simple,"color=Grey jogger pants,is_recurring=No,size=L,gender=male,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Pants,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212111265,Migration_Default,simple,"color=Grey jogger pants,is_recurring=No,size=XL,gender=male,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Pants,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
P00000651,Migration_Default,simple,"is_recurring=No,product_attribute_badge=New Product Badge,gender=unisex,google_product_category=Sporting Goods>Exercise & Fitness,offline_product=No,custom_layout_update_file=No update"
P00000652,Migration_Default,simple,"is_recurring=No,product_attribute_badge=New Product Badge,gender=unisex,google_product_category=Sporting Goods>Exercise & Fitness,offline_product=No,custom_layout_update_file=No update"
P00000655,Migration_Default,simple,"is_recurring=No,product_attribute_badge=New Product Badge,gender=unisex,google_product_category=Sporting Goods>Exercise & Fitness,offline_product=No,custom_layout_update_file=No update"
P00000656,Migration_Default,simple,"is_recurring=No,product_attribute_badge=New Product Badge,gender=unisex,google_product_category=Sporting Goods>Exercise & Fitness,offline_product=No,custom_layout_update_file=No update"
P00000707,Migration_Default,simple,"is_recurring=No,gift_wrapping_available=No,product_attribute_badge=New Product Badge,gender=unisex,google_product_category=Sporting Goods>Exercise & Fitness,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,rating=1,wesupply_estimation_display=Yes,is_featured=No,mix_and_match=No"
fit-evercool-weight-lifting-gloves-black,Migration_Default,configurable,"product_attribute_badge=New Product Badge,gender=unisex,google_product_category=Sporting Goods>Exercise & Fitness,engineered_for=Cardio & Strength Training|Core Workout|Strength Training|Training|Training Protection,technology=evercool,offline_product=No,filter_color=Black"
P00000710,Migration_Default,simple,"color=Black1,is_recurring=No,size=M/L,product_attribute_badge=New Product Badge,gender=unisex,google_product_category=Sporting Goods>Exercise & Fitness,engineered_for=Cardio & Strength Training|Core Workout|Strength Training|Training|Training Protection,technology=evercool,offline_product=No,custom_layout_update_file=No update"
P00000711,Migration_Default,simple,"color=Black1,is_recurring=No,size=L/XL,product_attribute_badge=New Product Badge,gender=unisex,google_product_category=Sporting Goods>Exercise & Fitness,engineered_for=Cardio & Strength Training|Core Workout|Strength Training|Training|Training Protection,technology=evercool,offline_product=No,custom_layout_update_file=No update"
P00000709,Migration_Default,simple,"is_recurring=No,size=S/M,product_attribute_badge=New Product Badge,gender=unisex,google_product_category=Sporting Goods>Exercise & Fitness,engineered_for=Cardio & Strength Training|Core Workout|Strength Training|Training|Training Protection,technology=evercool,offline_product=No,custom_layout_update_file=No update"
P00000712,Migration_Default,simple,"is_recurring=No,size=S/M,product_attribute_badge=New Product Badge,gender=female,google_product_category=Sporting Goods>Exercise & Fitness,engineered_for=Cardio & Strength Training|Core Workout|Strength Training|Training|Training Protection,offline_product=No,limited_edition=No,custom_layout_update_file=No update"
fit-weight-lifting-gloves-with-wrist-support-black,Migration_Default,configurable,"product_attribute_badge=New Product Badge,gender=male,google_product_category=Sporting Goods>Exercise & Fitness,engineered_for=Cardio & Strength Training|Core Workout|Strength Training|Training|Training Protection,offline_product=No,filter_color=Black"
P00000713,Migration_Default,simple,"color=Black1,is_recurring=No,size=M/L,product_attribute_badge=New Product Badge,gender=male,google_product_category=Sporting Goods>Exercise & Fitness,engineered_for=Cardio & Strength Training|Core Workout|Strength Training|Training|Training Protection,offline_product=No,limited_edition=No,custom_layout_update_file=No update"
P00000714,Migration_Default,simple,"color=Black1,is_recurring=No,size=L/XL,product_attribute_badge=New Product Badge,gender=male,google_product_category=Sporting Goods>Exercise & Fitness,engineered_for=Cardio & Strength Training|Core Workout|Strength Training|Training|Training Protection,offline_product=No,limited_edition=No,custom_layout_update_file=No update"
P00000718,Migration_Default,simple,"is_recurring=No,product_attribute_badge=New Product Badge,gender=unisex,google_product_category=Sporting Goods>Exercise & Fitness,offline_product=No,custom_layout_update_file=No update"
P00000741,Migration_Default,simple,"is_recurring=No,product_attribute_badge=New Product Badge,gender=unisex,google_product_category=Sporting Goods>Exercise & Fitness,offline_product=No,custom_layout_update_file=No update"
P00000742,Migration_Default,simple,"is_recurring=No,product_attribute_badge=New Product Badge,gender=unisex,google_product_category=Sporting Goods>Exercise & Fitness,offline_product=No,custom_layout_update_file=No update"
fit-foam-core-support-belt,Migration_Default,configurable,"product_attribute_badge=New Product Badge,gender=male,google_product_category=Sporting Goods>Exercise & Fitness,engineered_for=Cardio & Strength Training|Core Workout|Strength Training|Training|Training Protection,offline_product=No,filter_color=Black/Blue"
P00000807,Migration_Default,simple,"color=Black/Blue,is_recurring=No,gift_wrapping_available=No,size=S,product_attribute_badge=New Product Badge,gender=male,google_product_category=Sporting Goods>Exercise & Fitness,engineered_for=Cardio & Strength Training|Core Workout|Strength Training|Training|Training Protection,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=size=161"
P00000808,Migration_Default,simple,"color=Black/Blue,is_recurring=No,gift_wrapping_available=No,size=M,product_attribute_badge=New Product Badge,gender=male,google_product_category=Sporting Goods>Exercise & Fitness,engineered_for=Cardio & Strength Training|Core Workout|Strength Training|Training|Training Protection,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=size=162"
P00000809,Migration_Default,simple,"is_recurring=No,product_attribute_badge=New Product Badge,gender=unisex,google_product_category=Sporting Goods>Exercise & Fitness,offline_product=No,limited_edition=No,custom_layout_update_file=No update"
fit-eva-sauna-suit,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,product_attribute_badge=New Product Badge,gender=unisex,google_product_category=Sporting Goods>Exercise & Fitness,engineered_for=Total Body Conditioning|Weight Loss,technology=everfresh,offline_product=No,filter_color=Black/Grey,sizing_chart_info=Size Chart_Sauna Suits,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,rating=1,wesupply_estimation_display=Yes,sizechart=size-charts/sauna-suits,is_featured=No"
P00000489,Migration_Default,simple,"color=Black/Grey,is_recurring=No,gift_wrapping_available=No,size=M/L,product_attribute_badge=New Product Badge,gender=unisex,google_product_category=Sporting Goods>Exercise & Fitness,engineered_for=Total Body Conditioning|Weight Loss,technology=everfresh,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,swatch_data=color=657&size=233,rating=1,wesupply_estimation_display=Yes,is_featured=No"
P00000438,Migration_Default,simple,"color=Black/Grey,is_recurring=No,gift_wrapping_available=No,size=L/XL,product_attribute_badge=New Product Badge,gender=unisex,google_product_category=Sporting Goods>Exercise & Fitness,engineered_for=Total Body Conditioning|Weight Loss,technology=everfresh,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,swatch_data=color=657&size=159,rating=1,wesupply_estimation_display=Yes,is_featured=No"
P00000439,Migration_Default,simple,"color=Black/Grey,is_recurring=No,gift_wrapping_available=No,size=XL/XXL,product_attribute_badge=New Product Badge,gender=unisex,google_product_category=Sporting Goods>Exercise & Fitness,engineered_for=Total Body Conditioning|Weight Loss,technology=everfresh,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=657&size=741"
P00000789,Migration_Default,simple,"is_recurring=No,product_attribute_badge=New Product Badge,gender=unisex,google_product_category=Sporting Goods>Exercise & Fitness,engineered_for=Shadowboxing,offline_product=No,custom_layout_update_file=No update"
P00000813,Migration_Default,simple,"is_recurring=No,gift_wrapping_available=No,product_attribute_badge=New Product Badge,gender=unisex,google_product_category=Sporting Goods>Exercise & Fitness,engineered_for=Strength Training|Total Body Conditioning|Training,offline_product=No,custom_layout_update_file=No update"
841212107312,Migration_Default,simple,"color=Grey EV Tech long sleeve logo tee,is_recurring=No,size=S,gender=male,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=everdri,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212107329,Migration_Default,simple,"color=Grey EV Tech long sleeve logo tee,is_recurring=No,size=M,gender=male,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=everdri,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212107336,Migration_Default,simple,"color=Grey EV Tech long sleeve logo tee,is_recurring=No,size=L,gender=male,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=everdri,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212107343,Migration_Default,simple,"color=Grey EV Tech long sleeve logo tee,is_recurring=No,size=XL,gender=male,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=everdri,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
ev-tech-ultra-compression-short,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,gender=male,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,offline_product=No,filter_color=Black,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes"
848049041253,Migration_Default,simple,"color=Black1,is_recurring=No,size=S,gender=male,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
848049041260,Migration_Default,simple,"color=Black1,is_recurring=No,size=M,gender=male,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,offline_product=No,custom_layout_update_file=No update"
848049041277,Migration_Default,simple,"color=Black1,is_recurring=No,size=L,gender=male,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,offline_product=No,custom_layout_update_file=No update"
848049041284,Migration_Default,simple,"color=Black1,is_recurring=No,size=XL,gender=male,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
ev-tech-boost-legging,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,gender=male,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,filter_color=Black,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes"
841212107671,Migration_Default,simple,"color=Black1,is_recurring=No,size=M,gender=male,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,offline_product=No,custom_layout_update_file=No update"
841212107688,Migration_Default,simple,"color=Black1,is_recurring=No,size=L,gender=male,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,offline_product=No,custom_layout_update_file=No update"
841212107695,Migration_Default,simple,"color=Black1,is_recurring=No,size=XL,gender=male,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,offline_product=No,custom_layout_update_file=No update"
powerlock-hook-and-loop-training-gloves-pink,Migration_Default,configurable,"gender=male,google_product_category=Sporting Goods>Combat Sports>Boxing>Boxing Gloves & Mitts,engineered_for=Heavy Bag Workouts|Mitt Work|Sparring,technology=powerlock,offline_product=No,filter_color=Black/Pink,sizing_chart_info=Size Chart_Training Glove,sizechart=size-charts/boxing-gloves"
powerlock-laced-training-gloves-pink,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,gender=male,google_product_category=Sporting Goods>Combat Sports>Boxing>Boxing Gloves & Mitts,engineered_for=Heavy Bag Workouts|Mitt Work|Sparring,technology=powerlock,offline_product=No,filter_color=Black/Pink,sizing_chart_info=Size Chart_Training Glove,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,sizechart=size-charts/boxing-gloves"
powerlock-fight-gloves-pink,Migration_Default,configurable,"gender=male,google_product_category=Sporting Goods>Combat Sports>Boxing>Boxing Gloves & Mitts,engineered_for=Competition,technology=powerlock,offline_product=No,filter_color=Black/Pink,sizing_chart_info=Size Chart_Fight Glove,sizechart=size-charts/boxing-gloves"
womens-everstrike-training-gloves,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,gender=female,google_product_category=Sporting Goods>Combat Sports>Boxing & Martial Arts Protective Gear,engineered_for=Cardio & Strength Training|Cardio Training|Cardio Workout|Grappling|Heavy Bag Workouts|MMA Training|Upper Body Conditioning,technology=evercool|everstrike,offline_product=No,filter_color=Black/Pink|White/Gold,sizing_chart_info=Size Chart_Evergel Wraps,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes,vp_bullets=<ul class=""vp-bullets"">
            <li>Choice of Champions</li>
            <li>Worlds Leading Manufacturer of Boxing, MMA and fitness Equipment</li>
            <li>Easy Returns & Exchanges</li>
            </ul>,sizechart=size-charts/boxing-gloves"
9283587499,Migration_Default,simple,"color=Black/Pink everstrike training gloves,is_recurring=No,gift_wrapping_available=No,size=S/M,gender=female,google_product_category=Sporting Goods>Combat Sports>Boxing & Martial Arts Protective Gear,engineered_for=Cardio & Strength Training|Cardio Training|Cardio Workout|Grappling|Heavy Bag Workouts|MMA Training|Upper Body Conditioning,technology=evercool|everstrike,offline_product=No,sizing_chart_info=Size Chart_Evergel Wraps,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=839&size=158"
9283587505,Migration_Default,simple,"color=Black/Pink everstrike training gloves,is_recurring=No,gift_wrapping_available=No,size=M/L,gender=female,google_product_category=Sporting Goods>Combat Sports>Boxing & Martial Arts Protective Gear,engineered_for=Cardio & Strength Training|Cardio Training|Cardio Workout|Grappling|Heavy Bag Workouts|MMA Training|Upper Body Conditioning,technology=evercool|everstrike,offline_product=No,sizing_chart_info=Size Chart_Evergel Wraps,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=839&size=233"
9283587512,Migration_Default,simple,"color=White/Gold everstrike training gloves,is_recurring=No,gift_wrapping_available=No,size=S/M,gender=female,google_product_category=Sporting Goods>Combat Sports>Boxing & Martial Arts Protective Gear,engineered_for=Cardio & Strength Training|Cardio Training|Cardio Workout|Grappling|Heavy Bag Workouts|MMA Training|Upper Body Conditioning,technology=evercool|everstrike,offline_product=No,sizing_chart_info=Size Chart_Evergel Wraps,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=838&size=158"
9283587529,Migration_Default,simple,"color=White/Gold everstrike training gloves,is_recurring=No,gift_wrapping_available=No,size=M/L,gender=female,google_product_category=Sporting Goods>Combat Sports>Boxing & Martial Arts Protective Gear,engineered_for=Cardio & Strength Training|Cardio Training|Cardio Workout|Grappling|Heavy Bag Workouts|MMA Training|Upper Body Conditioning,technology=evercool|everstrike,offline_product=No,sizing_chart_info=Size Chart_Evergel Wraps,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=838&size=233"
P00000746,Migration_Default,simple,"color=Pink print 120 wraps,is_recurring=No,gender=unisex,google_product_category=Sporting Goods>Combat Sports>Boxing & Martial Arts Protective Gear,engineered_for=Cardio Strike|Heavy Bag Workouts|Speed Bag Workouts,offline_product=No,limited_edition=No,custom_layout_update_file=No update,swatch_data=color=857"
P00000746,Migration_Default,simple,
P00000697,Migration_Default,simple,"color=Navy Prime training glove,is_recurring=No,size=14 OZ,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Heavy Bag Workouts|Mitt Work,offline_product=No,limited_edition=No,custom_layout_update_file=No update"
P00000698,Migration_Default,simple,"color=Navy Prime training glove,is_recurring=No,size=16 OZ,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Heavy Bag Workouts|Mitt Work,offline_product=No,limited_edition=No,custom_layout_update_file=No update"
P00000699,Migration_Default,simple,"color=Navy Prime mantis punch mitts,is_recurring=No,gift_wrapping_available=No,size=One Size,gender=male,google_product_category=Sporting Goods>Combat Sports>Boxing>Boxing Gloves & Mitts,engineered_for=Ground & Pound|Mitt Work|Sparring,technology=isoplate,offline_product=No,limited_edition=No,exclude_tag=No,custom_layout_update_file=No update"
prime-mantis-punch-mitt-s,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,gender=male,google_product_category=Sporting Goods>Combat Sports>Boxing>Boxing Gloves & Mitts,engineered_for=Mitt Work,technology=isoplate,offline_product=No,filter_color=Grey,limited_edition=No,exclude_tag=Yes"
P00000719,Migration_Default,simple,"color=Navy Prime evergel hand wraps,is_recurring=No,gift_wrapping_available=No,size=M,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Heavy Bag Workouts|Mitt Work,technology=evergel|isoplate,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No,swatch_data=color=844&size=162"
P00000720,Migration_Default,simple,"color=Navy Prime evergel hand wraps,is_recurring=No,size=L,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Heavy Bag Workouts|Mitt Work,technology=evergel|isoplate,offline_product=No,limited_edition=No,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=844&size=163"
P00000721,Migration_Default,simple,"color=Navy Prime evergel hand wraps,is_recurring=No,size=XL,gender=male,google_product_category=Apparel & Accessories > Clothing > Outerwear,engineered_for=Heavy Bag Workouts|Mitt Work,technology=evergel|isoplate,offline_product=No,exclude_tag=No,custom_layout_update_file=No update,swatch_data=color=844&size=12"
pro-style-training-gloves-blue-sale,Migration_Default,configurable,"gender=male,google_product_category=Sporting Goods>Combat Sports>Boxing>Boxing Gloves & Mitts,engineered_for=Heavy Bag Workouts|Mitt Work|Sparring,technology=evercool|everfresh,offline_product=No,filter_color=Blue,sizing_chart_info=Size Chart_Training Glove"
ev-tech-cosmic-sky-legging,Migration_Default,configurable,"gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,filter_color=Pink,exclude_tag=Yes"
841212112415,Migration_Default,simple,"color=Pink,is_recurring=No,size=S,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,custom_layout_update_file=No update"
841212112422,Migration_Default,simple,"color=Pink,is_recurring=No,size=M,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,custom_layout_update_file=No update"
841212112439,Migration_Default,simple,"color=Pink,is_recurring=No,size=L,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,custom_layout_update_file=No update"
ev-tech-cosmic-sky-midi-bra,Migration_Default,configurable,"gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,filter_color=Pink,exclude_tag=Yes"
841212111890,Migration_Default,simple,"color=Pink,is_recurring=No,size=S,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,custom_layout_update_file=No update"
841212111906,Migration_Default,simple,"color=Pink,is_recurring=No,size=M,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,custom_layout_update_file=No update"
841212111913,Migration_Default,simple,"color=Pink,is_recurring=No,size=L,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,custom_layout_update_file=No update"
ev-tech-tribal-legging,Migration_Default,configurable,"gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,filter_color=Pink,exclude_tag=Yes"
841212112385,Migration_Default,simple,"color=Pink,is_recurring=No,size=S,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,custom_layout_update_file=No update"
841212112392,Migration_Default,simple,"color=Pink,is_recurring=No,size=M,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,custom_layout_update_file=No update"
841212112408,Migration_Default,simple,"color=Pink,is_recurring=No,size=L,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,custom_layout_update_file=No update"
ev-tech-graffiti-legging,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,filter_color=Black,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes"
841212112446,Migration_Default,simple,"color=Black1,is_recurring=No,size=S,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212112453,Migration_Default,simple,"color=Black1,is_recurring=No,size=M,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,custom_layout_update_file=No update"
841212112460,Migration_Default,simple,"color=Black1,is_recurring=No,size=L,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
ev-tech-serpent-legging,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,filter_color=Black,limited_edition=No,exclude_tag=Yes"
841212112323,Migration_Default,simple,"color=Black1,is_recurring=No,size=S,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,custom_layout_update_file=No update"
841212112330,Migration_Default,simple,"color=Black1,is_recurring=No,size=M,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,custom_layout_update_file=No update"
841212112347,Migration_Default,simple,"color=Black1,is_recurring=No,size=L,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,custom_layout_update_file=No update"
ev-tech-serpent-midi-bra,Migration_Default,configurable,"gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,filter_color=Black,exclude_tag=Yes"
841212111838,Migration_Default,simple,"color=Black1,is_recurring=No,size=S,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,custom_layout_update_file=No update"
841212111845,Migration_Default,simple,"color=Black1,is_recurring=No,size=M,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,custom_layout_update_file=No update"
841212111852,Migration_Default,simple,"color=Black1,is_recurring=No,size=L,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,custom_layout_update_file=No update"
ev-tech-serpent-racerback-tank,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=evercool,offline_product=No,filter_color=Black,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes"
841212111920,Migration_Default,simple,"color=Black1,is_recurring=No,gift_wrapping_available=No,size=S,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=evercool,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212111937,Migration_Default,simple,"color=Black1,is_recurring=No,gift_wrapping_available=No,size=M,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=evercool,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
841212111944,Migration_Default,simple,"color=Black1,is_recurring=No,gift_wrapping_available=No,size=L,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Shirts,technology=evercool,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
ev-tech-luxe-mesh-legging,Migration_Default,configurable,"is_recurring=Yes,gift_wrapping_available=No,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,filter_color=Black,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=Yes"
841212115010,Migration_Default,simple,"color=Black1,is_recurring=No,size=S,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,custom_layout_update_file=No update"
841212115027,Migration_Default,simple,"color=Black1,is_recurring=No,size=M,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,custom_layout_update_file=No update"
841212115034,Migration_Default,simple,"color=Black1,is_recurring=No,size=L,gender=female,google_product_category=Apparel & Accessories>Clothing>Activewear>Active Undergarments>Active Underwear,technology=evercool,offline_product=No,limited_edition=No,estimated_delivery_enable=Inherited,estimated_shipping_enable=Inherited,exclude_tag=No"
